jurisdiccion,entidad,programa,actividad,credito_original,aumento,marcar_hijos_con_posible_reasignacion
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 8° Distrito - La Rioja - Malla D (M08D),139716950,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 8° Distrito - La Rioja - Malla E (M08E),15757200,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 9° Distrito - San Juan - Malla A (M09A),58547074,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 9° Distrito - San Juan - Malla B (M09B),13317807,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 10° Distrito - Corrientes - Malla A (M10A),27520431,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 10° Distrito - Corrientes - Malla B (M10B),11686320,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 10° Distrito - Corrientes - Malla C (M10C),61771932,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 10° Distrito - Corrientes - Malla D (M10D),14571768,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 11° Distrito - Catamarca - Malla A (M11A),77682507,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 11° Distrito - Catamarca - Malla B (M11B),51796668,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 11° Distrito - Catamarca - Malla C (M11C),4448278,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 12° Distrito - Neuquén - Malla A (M12A),17622140,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 12° Distrito - Neuquén - Malla A1 (M12A1),29969253,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 12° Distrito - Neuquén - Malla B (M12B),54106453,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 12° Distrito - Neuquén - Malla C (M12C),105072162,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 12° Distrito - Neuquén - Malla D (M12D),11513474,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 12° Distrito - Neuquén - Malla E (M12E),51552748,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 13° Distrito - Chubut - Malla A (M13A),130683795,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 13° Distrito - Chubut - Malla A1 (M13A1),36961680,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 13° Distrito - Chubut - Malla B (M13B),12826800,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 13° Distrito - Chubut - Malla C (M13C),133230025,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 13° Distrito - Chubut - Malla D (M13D),67853627,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 13° Distrito - Chubut - Malla E (M13E),2880000,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 13° Distrito - Chubut - Malla F (M13F),7958880,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 13° Distrito - Chubut - Malla G (M13G),4744800,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 14° Distrito - San Luis - Malla A (M14A),65620515,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 14° Distrito - San Luis - Malla B (M14B),33722747,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 15° Distrito - Misiones - Malla A (M15A),76200000,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 15° Distrito - Misiones - Malla B (M15B),9766800,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 15° Distrito - Misiones - Malla C (M15C),44605000,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 16° Distrito - Santiago del Estero - Malla A (M16A),15294960,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 16° Distrito - Santiago del Estero - Malla B (M16B),61273333,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 16° Distrito - Santiago del Estero - Malla C (M16C),53108304,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 16° Distrito - Santiago del Estero - Malla D (M16D),9333750,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 17° Distrito - Entre Ríos - Malla A (M17A),94966667,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 17° Distrito - Entre Ríos - Malla B (M17B),18948240,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 17° Distrito - Entre Ríos - Malla C (M17C),2440080,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 18° Distrito - Chaco - Malla A (M18A),15057360,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 18° Distrito - Chaco - Malla C (M18C),184099090,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 18° Distrito - Chaco - Malla E (M18E),9418467,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 19° Distrito - Bahía Blanca - Malla A (M19A),53300032,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 20° Distrito - Río Negro - Malla A (M20A),91905627,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 20° Distrito - Río Negro - Malla A1 (M20A1),79875413,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 20° Distrito - Río Negro - Malla A2 (M20A2),13442400,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 20° Distrito - Río Negro - Malla A3 (M20A3),8267040,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 20° Distrito - Río Negro - Malla B (M20B),16115760,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 20° Distrito - Río Negro - Malla C (M20C),18848880,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 20° Distrito - Río Negro - Malla D (M20D),27874640,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 21° Distrito - La Pampa - Malla A (M21A),16477920,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 21° Distrito - La Pampa - Malla A1 (M21A1),9846720,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 21° Distrito - La Pampa - Malla A2 (M21A2),5412240,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 21° Distrito - La Pampa - Malla B (M21B),50280838,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 21° Distrito - La Pampa - Malla C (M21C),25537277,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 21° Distrito - La Pampa - Malla D (M21D),11921040,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 21º Distrito - La Pampa - Malla E (M21E),82500000,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 22° Distrito - Formosa - Malla A (M22A),14492160,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 22° Distrito - Formosa - Malla B (M22B),252989233,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 22° Distrito - Formosa - Malla C (M22C),37984880,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 22° Distrito - Formosa - Malla D (M22D),13094853,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 23° Distrito - Santa Cruz - Malla A (M23A),242544242,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 23° Distrito - Santa Cruz - Malla B (M23B),95438459,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 23° Distrito - Santa Cruz - Malla C (M23C),18871591,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 23° Distrito - Santa Cruz - Malla D (M23D),24541796,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 23° Distrito - Santa Cruz - Malla E (M23E),12565440,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 23° Distrito - Santa Cruz - Malla F (M23F),29445840,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 24° Distrito - Tierra del Fuego - Malla A (M24A),174773096,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 24° Distrito - Tierra del Fuego - Malla B (M24B),29461000,,
