jurisdiccion,entidad,programa,actividad,credito_original,aumento,marcar_hijos_con_posible_reasignacion
Ministerio de Justicia y Derechos Humanos,Instituto Nacional de Asuntos Indígenas,Atención y Desarrollo de Poblaciones Indígenas,Relevamiento Territorial en Comunidades Indígenas,25548016,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Actividades Centrales,Asesoría Jurídica,48453327,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Actividades Centrales,Dirección Superior,85287140,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Actividades Centrales,Gestión Informática,91891297,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Actividades Centrales,Prensa,2936126,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Actividades Centrales,Servicios Administrativos,118780368,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Actividades Centrales,Servicios de Auditoría,32685344,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Afianzamiento de la Justicia como Valor - Justicia 2020,Acceso a la Justicia,94111874,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Afianzamiento de la Justicia como Valor - Justicia 2020,Mediación y Resolución de Conflictos,19468262,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Afianzamiento de la Justicia como Valor - Justicia 2020,Protección de Víctimas de Violencias,295060207,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Afianzamiento de la Justicia como Valor - Justicia 2020,Rescate y Acompañamiento a Víctimas de Trata,34092369,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Controles Anticorrupción - Justicia 2020,Acciones Inherentes a la Inserción Argentina en el Mundo,1000000,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Controles Anticorrupción - Justicia 2020,Controles Anticorrupción,67641577,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Defensa y Representación Jurídica y Notarial del Estado,Defensa Jurídica del Estado,149792604,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Defensa y Representación Jurídica y Notarial del Estado,Representación Notarial del Estado,23290011,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Erogaciones Figurativas a la Agencia Nacional de Materiales Controlados,Erogaciones Figurativas a la Agencia Nacional de Materiales Controlados,69104827,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Erogaciones Figurativas al Centro Internacional para la Promoción de los Derechos Humanos,Erogaciones Figurativas al Centro Internacional para la Promoción de los Derechos Humanos,39013278,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Erogaciones Figurativas al Ente de Cooperación Técnica y Financiera del Servicio Penitenciario Federal,Erogaciones Figurativas al Ente de Cooperación Técnica y Financiera del Servicio Penitenciario Federal,677614833,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Erogaciones Figurativas al Instituto Nacional de Asuntos Indígenas,Erogaciones Figurativas al Instituto Nacional de Asuntos Indígenas,174073710,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,"Erogaciones Figurativas alInstituto Nacional contra la Discriminación, la Xenofobia y el Racismo","Erogaciones Figurativas alInstituto Nacional contra la Discriminación, la Xenofobia y el Racismo",212641045,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Erogaciones Figurativas del Servicio Penitenciario Federal,Erogaciones Figurativas del Servicio Penitenciario Federal,2247474176,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Formación Universitaria en Derechos Humanos,Formación Universitaria en Derechos Humanos,45502038,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Mejoramiento del Sistema de Justicia - Justicia 2020,Acciones de Justicia 2020,376474640,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Mejoramiento del Sistema de Justicia - Justicia 2020,Apoyo a las Justicias Provinciales,13220256,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Mejoramiento del Sistema de Justicia - Justicia 2020,Coordinación de Derecho Privado,39854271,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Mejoramiento del Sistema de Justicia - Justicia 2020,Transferencia de la Justicia Nacional a la CABA,8352097,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Planificación Estratégica y Relaciones con la Comunidad - Justicia 2020,Gestión de la Calidad,4487248,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Planificación Estratégica y Relaciones con la Comunidad - Justicia 2020,Gestión del Programa Justo Vos,2829209,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Planificación Estratégica y Relaciones con la Comunidad - Justicia 2020,Planificación Estratégica y Monitoreo Institucional,14284979,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Planificación Estratégica y Relaciones con la Comunidad - Justicia 2020,Producción de Datos Públicos,3880985,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Planificación Estratégica y Relaciones con la Comunidad - Justicia 2020,Relaciones con la Comunidad Académica y la Sociedad Civil,7963866,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Planificación Estratégica y Relaciones con la Comunidad - Justicia 2020,Servicio de Base de Datos Jurídicos,35250936,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Política e Infraestructura Penitenciaria - Justicia 2020,Ampliación 160 Plazas Complejo Penitenciario Federal II - Marcos Paz,8762577,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Política e Infraestructura Penitenciaria - Justicia 2020,Ampliación Cárcel de Esquel (Unidad 14) - Provincia de Chubut,6367653,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Política e Infraestructura Penitenciaria - Justicia 2020,Construcción Complejo Penitenciario Federal Cuyo,30202954,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Política e Infraestructura Penitenciaria - Justicia 2020,Construcción Complejo Penitenciario Federal de Condenados - Mercedes - Buenos Aires,107852106,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Política e Infraestructura Penitenciaria - Justicia 2020,"Construcción del Centro Penitenciario Federal de Jujuy - Yuto, Jujuy",450000000,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Política e Infraestructura Penitenciaria - Justicia 2020,Coronda - Santa Fe - SPF Litoral Argentino,171065850,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Política e Infraestructura Penitenciaria - Justicia 2020,Gestión Penitenciaria,19440,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Política e Infraestructura Penitenciaria - Justicia 2020,Infraestructura Penitenciaria,65392213,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Política e Infraestructura Penitenciaria - Justicia 2020,Política Criminal,48777758,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Política e Infraestructura Penitenciaria - Justicia 2020,Protección a Testigos e Imputados,17534305,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Política e Infraestructura Penitenciaria - Justicia 2020,Readaptación Social,342717485,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,"Prevención e Investigación contra el Terrorismo, y Crimen Organizado y el Ciberdelito - Justicia 2020",Combate del Lavado de Activos y Financiación del Terrorismo,4165225,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,"Prevención e Investigación contra el Terrorismo, y Crimen Organizado y el Ciberdelito - Justicia 2020",Investigaciones caso Amia,7933911,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Promoción y Defensa de los Derechos Humanos - Justicia 2020,Acciones de Prevención de Conflictos Socio Ambientales,15189542,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Promoción y Defensa de los Derechos Humanos - Justicia 2020,Custodia del Archivo Nacional de la Memoria,146849790,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Promoción y Defensa de los Derechos Humanos - Justicia 2020,Fortalecimiento de Procesos Judiciales contra Delitos de Lesa Humanidad,18063614,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Promoción y Defensa de los Derechos Humanos - Justicia 2020,Muestra Permanente Museo de Sitio Esma,20213343,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Promoción y Defensa de los Derechos Humanos - Justicia 2020,Promoción de los Derechos de los Pueblos Indígenas de la República Argentina,6670756,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Promoción y Defensa de los Derechos Humanos - Justicia 2020,Promoción y Defensa de los Derechos Humanos,377626743,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Promoción y Defensa de los Derechos Humanos - Justicia 2020,Puesta en Valor de Sitios de Memoria,21011700,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Regulación y Control Registral - Justicia 2020,Coordinación y Control de Gestión Registral,23844020,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Regulación y Control Registral - Justicia 2020,"Inscripción, Registro y Fiscalización de Sociedades",92114710,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Regulación y Control Registral - Justicia 2020,Protección Datos Personales,17226682,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Regulación y Control Registral - Justicia 2020,Registro de la Propiedad Automotor,70854350,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Regulación y Control Registral - Justicia 2020,Registro de la Propiedad Inmueble,68092252,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Regulación y Control Registral - Justicia 2020,Registro de la Propiedad Intelectual,24117118,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Regulación y Control Registral - Justicia 2020,Registro de Reincidencia y Estadística Criminal,58702158,0,no
Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Regulación y Control Registral - Justicia 2020,Registro de Tierras Rurales,4260124,0,no
Ministerio de Justicia y Derechos Humanos,Servicio Penitenciario Federal,Actividades Centrales,Dirección y Administración,1297688428,0,no
Ministerio de Justicia y Derechos Humanos,Servicio Penitenciario Federal,Cooperación Técnica y Financiera para la Laborterapia de Internos,Cooperación Técnica y Financiera para la Laborterapia de Internos,694641114,0,no
Ministerio de Justicia y Derechos Humanos,Servicio Penitenciario Federal,Formación y Capacitación,"Escuela de Oficiales, Suboficiales y Academia Superior de Estudios Penitenciarios",361656150,0,no
Ministerio de Justicia y Derechos Humanos,Servicio Penitenciario Federal,Pagos a Retirados y Pensionados,Administración de Retiros y Pensiones,5792687490,0,no
Ministerio de Justicia y Derechos Humanos,Servicio Penitenciario Federal,Seguridad y Rehabilitación del Interno,Alojamiento y Tratamiento,7934145780,0,no
Ministerio de Justicia y Derechos Humanos,Servicio Penitenciario Federal,Seguridad y Rehabilitación del Interno,Atención Médico Sanitaria,509845555,0,no
Ministerio de Justicia y Derechos Humanos,Servicio Penitenciario Federal,Seguridad y Rehabilitación del Interno,Implementación de salas de Videoconferencia en Establecimientos del SPF,3675000,0,no
Ministerio de Justicia y Derechos Humanos,Servicio Penitenciario Federal,Seguridad y Rehabilitación del Interno,Seguridad y Traslados,211060749,0,no
Ministerio de Modernización,Ente Nacional de Comunicaciones,Actividades Centrales,Conducción y Administración,883453361,0,no
